,cod_tse,cod_ibge,nome_mun,uf,estado,12,13,14,15,16,21,22,27,30,44,80,status
4235,77194,4116802,NOVA CANTU,PR,PARANÁ,"1,51","56,18","0,09","4,44","0,02","0,04","37,39","00,00","0,13","0,19","00,00",1
4236,77216,4116901,NOVA ESPERANÇA,PR,PARANÁ,"2,13","34,59","0,05","4,15","0,01","0,04","58,22","0,01","0,35","0,42","0,03",4
4237,77232,4117008,NOVA FÁTIMA,PR,PARANÁ,"1,83","44,27","0,09","4,22","00,00","0,02","48,90","00,00","0,22","0,44","0,02",3
4238,77259,4117107,NOVA LONDRINA,PR,PARANÁ,"1,76","43,56","0,01","2,95","0,01","00,00","51,06","0,03","0,23","0,34","0,04",4
4239,77275,4117305,ORTIGUEIRA,PR,PARANÁ,"1,60","56,26","0,04","2,86","0,01","00,00","38,58","00,00","0,16","0,49","00,00",1
4240,77291,4117404,OURIZONA,PR,PARANÁ,"1,71","52,87","0,09","3,99","00,00","0,04","40,62","00,00","0,31","0,36","00,00",1
4241,77313,4117503,PAIÇANDU,PR,PARANÁ,"2,66","40,80","0,10","4,94","0,00","0,04","50,31","0,01","0,41","0,66","0,07",4
4242,77330,4117602,PALMAS,PR,PARANÁ,"1,45","54,04","0,05","2,43","0,01","0,03","41,46","0,01","0,19","0,33","0,01",1
4243,77356,4117701,PALMEIRA,PR,PARANÁ,"2,22","30,39","0,09","4,78","0,01","0,01","61,59","0,03","0,34","0,53","0,01",4
4244,77372,4117800,PALMITAL,PR,PARANÁ,"2,08","53,91","0,06","2,89","0,02","00,00","40,71","0,02","0,10","0,18","0,02",1
4245,77399,4117909,PALOTINA,PR,PARANÁ,"1,77","25,14","0,05","2,80","0,02","0,02","69,39","0,03","0,47","0,31","0,01",4
4246,77410,4118006,PARAÍSO DO NORTE,PR,PARANÁ,"1,53","45,28","0,04","2,33","00,00","0,01","50,15","00,00","0,30","0,32","0,03",4
4247,77437,4118105,PARANACITY,PR,PARANÁ,"1,62","51,65","0,10","4,10","00,00","0,02","42,14","00,00","0,16","0,21","00,00",1
4248,77453,4118204,PARANAGUÁ,PR,PARANÁ,"3,00","32,20","0,07","5,08","0,02","0,03","58,64","0,01","0,39","0,52","0,03",4
4249,77470,4118303,PARANAPOEMA,PR,PARANÁ,"2,50","57,66","00,00","3,79","00,00","00,00","35,82","00,00","0,06","0,17","00,00",1
4250,77496,4118402,PARANAVAÍ,PR,PARANÁ,"2,27","31,16","0,06","4,57","0,03","0,03","61,10","0,01","0,36","0,40","0,01",4
4251,77518,4118501,PATO BRANCO,PR,PARANÁ,"2,71","37,63","0,09","4,35","0,01","0,04","54,06","0,01","0,66","0,41","0,02",4
4252,77534,4118600,PAULA FREITAS,PR,PARANÁ,"2,18","39,12","0,03","3,86","0,03","0,03","54,05","00,00","0,39","0,31","00,00",4
4253,77550,4118709,PAULO FRONTIN,PR,PARANÁ,"2,44","39,58","0,13","5,36","00,00","0,09","51,66","0,04","0,22","0,45","0,02",4
4254,77577,4118808,PEABIRU,PR,PARANÁ,"2,07","41,52","0,04","3,86","00,00","00,00","51,61","0,03","0,38","0,49","00,00",4
4255,77593,4119004,PÉROLA D&apos;OESTE,PR,PARANÁ,"1,15","41,41","0,05","2,06","00,00","0,07","54,78","00,00","0,19","0,30","00,00",4
4256,77615,4119103,PIÊN,PR,PARANÁ,"1,17","26,35","0,07","5,38","0,01","00,00","66,03","00,00","0,32","0,64","0,01",4
4257,77631,4119202,PINHALÃO,PR,PARANÁ,"2,27","42,31","0,05","3,88","0,02","00,00","50,82","00,00","0,14","0,51","00,00",4
4258,77658,4119301,PINHÃO,PR,PARANÁ,"2,27","60,04","0,08","3,35","0,01","0,02","33,68","00,00","0,21","0,33","0,02",1
4259,77674,4119400,PIRAÍ DO SUL,PR,PARANÁ,"3,28","36,46","0,15","4,55","00,00","0,05","54,53","0,01","0,29","0,65","0,04",4
4260,77690,4119509,PIRAQUARA,PR,PARANÁ,"3,14","41,79","0,07","4,54","0,03","0,03","49,14","0,01","0,47","0,73","0,04",3
4261,77712,4119608,PITANGA,PR,PARANÁ,"1,76","50,71","0,06","3,94","0,01","0,03","42,84","0,01","0,19","0,42","0,01",1
4262,77739,4119707,PLANALTINA DO PARANÁ,PR,PARANÁ,"1,34","51,38","0,08","3,49","00,00","00,00","43,36","0,04","0,04","0,27","00,00",1
4263,77755,4119806,PLANALTO,PR,PARANÁ,"1,70","51,40","0,02","2,24","00,00","0,06","44,14","0,01","0,20","0,23","00,00",1
4264,77771,4119905,PONTA GROSSA,PR,PARANÁ,"3,94","32,26","0,15","6,46","0,02","0,04","55,51","0,02","0,69","0,86","0,04",4
4265,77798,4120002,PORECATU,PR,PARANÁ,"2,39","47,58","0,04","3,34","0,04","0,01","45,89","00,00","0,36","0,32","0,03",2
4266,77810,4120101,PORTO AMAZONAS,PR,PARANÁ,"1,94","34,98","0,03","5,65","00,00","00,00","55,96","00,00","0,54","0,85","0,03",4
4267,77836,4120200,PORTO RICO,PR,PARANÁ,"0,90","38,99","00,00","2,47","00,00","00,00","57,35","00,00","0,05","0,24","00,00",4
4268,77852,4120309,PORTO VITÓRIA,PR,PARANÁ,"2,33","41,12","0,12","5,28","00,00","00,00","50,25","00,00","0,41","0,49","00,00",4
4269,77879,4120408,PRESIDENTE CASTELO BRANCO,PR,PARANÁ,"1,57","53,30","0,10","3,28","00,00","00,00","40,93","00,00","0,23","0,56","0,03",1
4270,77895,4120507,PRIMEIRO DE MAIO,PR,PARANÁ,"1,67","33,80","0,01","2,76","0,03","0,03","60,89","00,00","0,40","0,40","0,01",4
4271,77917,4120606,PRUDENTÓPOLIS,PR,PARANÁ,"2,22","24,72","0,18","3,88","0,01","0,02","67,96","0,01","0,27","0,71","0,01",4
4272,77933,4120705,QUATIGUÁ,PR,PARANÁ,"1,22","35,42","0,04","2,66","00,00","0,02","60,16","0,02","0,16","0,31","00,00",4
4273,77950,4120804,QUATRO BARRAS,PR,PARANÁ,"2,68","30,20","0,07","5,04","0,02","0,03","60,44","0,04","0,81","0,65","0,04",4
4274,77976,4121000,QUERÊNCIA DO NORTE,PR,PARANÁ,"1,74","52,45","0,02","2,23","00,00","00,00","43,30","00,00","0,08","0,19","00,00",1
4275,77992,4121109,QUINTA DO SOL,PR,PARANÁ,"1,99","48,60","0,09","3,34","00,00","00,00","45,59","00,00","0,18","0,21","00,00",2
4276,78018,4121208,QUITANDINHA,PR,PARANÁ,"1,57","31,48","0,07","4,18","0,01","00,00","61,77","00,00","0,30","0,60","0,01",4
4277,78034,4121307,RANCHO ALEGRE,PR,PARANÁ,"1,11","39,27","00,00","3,41","00,00","00,00","55,80","00,00","0,04","0,37","00,00",4
4278,78050,4121406,REALEZA,PR,PARANÁ,"1,55","41,89","0,14","2,59","00,00","00,00","53,23","00,00","0,28","0,31","0,01",4
4279,78077,4121505,REBOUÇAS,PR,PARANÁ,"1,86","44,49","0,06","5,01","0,02","0,01","47,79","0,04","0,28","0,43","00,00",3
4280,78093,4121604,RENASCENÇA,PR,PARANÁ,"1,59","50,52","00,00","2,65","00,00","00,00","44,70","0,02","0,28","0,23","00,00",1
4281,78115,4121703,RESERVA,PR,PARANÁ,"2,10","44,25","0,09","3,64","0,01","0,04","49,17","0,05","0,20","0,42","0,03",3
4282,78131,4121802,RIBEIRÃO CLARO,PR,PARANÁ,"1,76","43,82","0,07","2,34","00,00","00,00","51,64","00,00","0,25","0,11","00,00",4
4283,78158,4121901,RIBEIRÃO DO PINHAL,PR,PARANÁ,"2,10","55,62","0,04","3,44","0,01","0,04","38,09","0,01","0,21","0,39","0,04",1
4284,78174,4122008,RIO AZUL,PR,PARANÁ,"2,25","31,93","0,16","5,21","0,02","0,02","59,01","0,01","0,32","1,06","0,01",4
4285,78190,4122107,RIO BOM,PR,PARANÁ,"2,20","41,56","00,00","5,44","00,00","00,00","50,15","00,00","0,13","0,52","00,00",4
4286,78212,4122206,RIO BRANCO DO SUL,PR,PARANÁ,"2,28","50,30","0,07","2,96","0,01","0,02","43,58","0,01","0,34","0,41","0,01",1
4287,78239,4122305,RIO NEGRO,PR,PARANÁ,"2,35","25,29","0,10","5,28","0,03","0,03","65,56","0,01","0,61","0,73","0,02",4
4288,78255,4122404,ROLÂNDIA,PR,PARANÁ,"2,25","27,18","0,06","3,94","0,02","0,02","65,73","0,00","0,37","0,41","0,03",4
4289,78271,4122503,RONCADOR,PR,PARANÁ,"2,12","52,53","0,04","2,79","0,01","00,00","41,93","00,00","0,19","0,36","0,03",1
4290,78298,4122602,RONDON,PR,PARANÁ,"1,55","37,79","0,07","2,69","00,00","0,02","57,40","00,00","0,23","0,25","00,00",4
4291,78310,4122701,SABÁUDIA,PR,PARANÁ,"1,38","26,05","0,08","3,18","00,00","00,00","68,63","0,02","0,33","0,33","00,00",4
4292,78336,4122800,SALGADO FILHO,PR,PARANÁ,"1,94","50,09","0,03","2,95","00,00","0,03","44,40","00,00","0,14","0,42","00,00",1
4293,78352,4122909,SALTO DO ITARARÉ,PR,PARANÁ,"1,37","52,12","0,09","4,61","00,00","00,00","40,89","00,00","0,31","0,61","00,00",1
4294,78379,4123006,SALTO DO LONTRA,PR,PARANÁ,"1,35","62,08","0,04","1,98","0,01","0,01","34,01","0,06","0,18","0,25","0,03",1
4295,78395,4123105,SANTA AMÉLIA,PR,PARANÁ,"1,19","45,30","0,09","2,30","00,00","0,04","50,79","0,04","0,09","0,17","00,00",4
4296,78417,4123204,SANTA CECÍLIA DO PAVÃO,PR,PARANÁ,"1,78","45,97","0,08","4,66","00,00","00,00","47,12","0,08","0,04","0,25","00,00",3
4297,78433,4123303,SANTA CRUZ DE MONTE CASTELO,PR,PARANÁ,"1,28","43,61","00,00","2,38","00,00","0,02","52,25","00,00","0,17","0,29","00,00",4
4298,78450,4123402,SANTA FÉ,PR,PARANÁ,"1,22","38,75","0,04","3,07","0,01","00,00","56,44","0,01","0,16","0,27","0,01",4
4299,78476,4123600,SANTA INÊS,PR,PARANÁ,"1,36","54,43","0,07","2,93","00,00","00,00","40,93","0,07","00,00","0,07","0,14",1
4300,78492,4123709,SANTA ISABEL DO IVAÍ,PR,PARANÁ,"1,23","34,54","0,02","3,87","00,00","00,00","59,78","00,00","0,07","0,43","0,06",4
4301,78514,4123808,SANTA IZABEL DO OESTE,PR,PARANÁ,"1,35","47,71","0,04","2,37","0,06","0,01","48,00","00,00","0,19","0,26","00,00",3
4302,78530,4123907,SANTA MARIANA,PR,PARANÁ,"1,97","47,86","0,07","2,83","00,00","0,03","46,75","0,10","0,16","0,20","0,03",2
4303,78557,4124004,SANTANA DO ITARARÉ,PR,PARANÁ,"1,80","51,18","0,06","2,92","0,06","00,00","43,51","00,00","0,09","0,38","00,00",1
4304,78573,4124400,SANTO ANTÔNIO DO SUDOESTE,PR,PARANÁ,"1,73","50,17","0,03","2,29","0,01","0,02","45,28","00,00","0,16","0,29","0,01",1
4305,78590,4124103,SANTO ANTÔNIO DA PLATINA,PR,PARANÁ,"2,11","35,06","0,07","3,55","0,02","0,03","58,42","0,00","0,35","0,37","0,03",4
4306,78611,4124202,SANTO ANTONIO DO CAIUÁ,PR,PARANÁ,"2,62","59,72","00,00","3,12","0,06","00,00","34,43","00,00","00,00","00,00","0,06",1
4307,78638,4124301,SANTO ANTÔNIO DO PARAÍSO,PR,PARANÁ,"1,68","48,55","0,12","5,68","00,00","00,00","43,56","0,06","00,00","0,35","00,00",2
4308,78654,4124509,SANTO INÁCIO,PR,PARANÁ,"1,43","50,43","00,00","2,53","00,00","00,00","45,40","00,00","0,05","0,16","00,00",1
4309,78670,4124608,SÃO CARLOS DO IVAÍ,PR,PARANÁ,"1,22","38,92","0,07","2,00","00,00","0,05","57,22","0,02","0,29","0,21","00,00",4
4310,78697,4124707,SÃO JERÔNIMO DA SERRA,PR,PARANÁ,"1,86","55,26","0,08","4,01","0,03","00,00","38,17","0,03","0,11","0,44","00,00",1
4311,78719,4124806,SÃO JOÃO,PR,PARANÁ,"1,82","43,57","0,08","2,67","00,00","0,03","51,17","00,00","0,44","0,22","00,00",4
4312,78735,4124905,SÃO JOÃO DO CAIUÁ,PR,PARANÁ,"3,01","58,08","00,00","2,49","00,00","0,05","35,96","0,03","0,08","0,30","00,00",1
4313,78751,4125001,SÃO JOÃO DO IVAÍ,PR,PARANÁ,"1,63","49,05","0,03","4,22","0,01","0,03","44,36","0,01","0,16","0,48","0,01",2
4314,78778,4125100,SÃO JOÃO DO TRIUNFO,PR,PARANÁ,"2,58","58,57","0,15","3,70","0,01","00,00","33,76","00,00","0,17","1,05","0,02",1
4315,78794,4125308,SÃO JORGE DO IVAÍ,PR,PARANÁ,"1,45","35,61","0,05","3,78","00,00","0,05","58,65","00,00","0,13","0,24","0,03",4
4316,78816,4125209,SÃO JORGE D&apos;OESTE,PR,PARANÁ,"1,59","45,61","0,06","2,43","0,03","0,02","49,73","00,00","0,18","0,30","0,05",3
4317,78832,4125407,SÃO JOSÉ DA BOA VISTA,PR,PARANÁ,"1,52","35,37","0,08","3,61","00,00","0,11","58,29","0,03","0,37","0,62","00,00",4
4318,78859,4125506,SÃO JOSÉ DOS PINHAIS,PR,PARANÁ,"3,37","32,01","0,09","5,15","0,02","0,06","57,77","0,02","0,73","0,73","0,05",4
4319,78875,4125605,SÃO MATEUS DO SUL,PR,PARANÁ,"2,85","44,84","0,11","4,78","0,01","0,04","46,22","00,00","0,39","0,76","0,01",3
4320,78891,4125704,SÃO MIGUEL DO IGUAÇU,PR,PARANÁ,"1,30","36,00","0,05","2,13","0,01","0,04","59,91","0,01","0,24","0,28","0,03",4
4321,78913,4125803,SÃO PEDRO DO IVAÍ,PR,PARANÁ,"1,78","41,27","0,04","4,89","0,02","00,00","51,53","00,00","0,15","0,30","0,02",4
4322,78930,4125902,SÃO PEDRO DO PARANÁ,PR,PARANÁ,"1,38","33,04","0,05","2,14","00,00","00,00","62,83","00,00","0,31","0,25","00,00",4
4323,78956,4126009,SÃO SEBASTIÃO DA AMOREIRA,PR,PARANÁ,"1,53","50,47","0,08","3,58","0,04","0,02","43,79","00,00","0,10","0,39","00,00",1
4324,78972,4126108,SÃO TOMÉ,PR,PARANÁ,"2,01","35,33","0,03","4,13","0,03","00,00","57,95","0,06","0,11","0,33","0,03",4
4325,78999,4126207,SAPOPEMA,PR,PARANÁ,"1,75","51,32","0,05","3,18","0,03","00,00","43,27","00,00","0,10","0,30","00,00",1
4326,79014,4126306,SENGÉS,PR,PARANÁ,"1,61","38,43","0,10","3,49","00,00","0,02","55,66","0,05","0,21","0,43","0,01",4
4327,79030,4126405,SERTANEJA,PR,PARANÁ,"1,44","40,31","0,05","3,70","00,00","00,00","53,74","0,03","0,34","0,39","00,00",4
4328,79057,4126504,SERTANÓPOLIS,PR,PARANÁ,"1,73","27,14","0,05","3,14","0,01","00,00","67,15","00,00","0,32","0,46","00,00",4
4329,79073,4126603,SIQUEIRA CAMPOS,PR,PARANÁ,"2,57","46,89","0,12","4,81","00,00","0,01","44,93","0,01","0,19","0,44","0,03",2
4330,79090,4126702,TAMBOARA,PR,PARANÁ,"1,28","38,68","0,06","4,05","0,03","0,03","55,35","00,00","0,22","0,26","0,03",4
4331,79111,4126801,TAPEJARA,PR,PARANÁ,"1,26","39,12","0,06","2,53","00,00","0,01","56,51","0,04","0,17","0,31","00,00",4
4332,79138,4127007,TEIXEIRA SOARES,PR,PARANÁ,"2,62","39,78","0,03","4,60","00,00","0,03","51,96","0,02","0,37","0,58","0,02",4
4333,79154,4127106,TELÊMACO BORBA,PR,PARANÁ,"3,09","38,89","0,07","4,45","0,02","0,02","52,53","0,03","0,42","0,47","0,01",4
4334,79170,4127205,TERRA BOA,PR,PARANÁ,"2,21","31,99","0,09","3,44","00,00","0,04","61,53","00,00","0,34","0,32","0,05",4
4335,79197,4127304,TERRA RICA,PR,PARANÁ,"1,58","35,24","0,05","3,68","0,01","0,01","58,94","00,00","0,10","0,39","00,00",4
4336,79219,4127403,TERRA ROXA,PR,PARANÁ,"1,48","30,45","0,02","2,19","0,01","0,03","65,41","00,00","0,19","0,23","0,01",4
4337,79235,4127502,TIBAGI,PR,PARANÁ,"2,46","48,42","0,05","4,40","0,02","0,02","43,77","0,01","0,25","0,60","00,00",2
4338,79251,4127601,TIJUCAS DO SUL,PR,PARANÁ,"1,95","42,47","0,07","5,31","0,02","0,04","49,02","00,00","0,31","0,78","0,02",3
4339,79278,4127700,TOLEDO,PR,PARANÁ,"2,50","29,71","0,06","3,72","0,02","0,03","62,93","0,02","0,56","0,43","0,03",4
4340,79294,4127809,TOMAZINA,PR,PARANÁ,"1,87","42,77","0,16","5,11","0,02","00,00","49,62","00,00","0,14","0,28","0,02",3
4341,79316,4127908,TUNEIRAS DO OESTE,PR,PARANÁ,"1,49","37,21","0,02","2,32","00,00","0,02","58,42","00,00","0,16","0,38","00,00",4
4342,79332,4128005,UBIRATÃ,PR,PARANÁ,"1,48","33,73","0,04","3,74","0,01","0,04","60,46","0,01","0,21","0,27","0,02",4
4343,79359,4128104,UMUARAMA,PR,PARANÁ,"2,36","27,14","0,07","3,70","0,01","0,05","65,87","0,01","0,43","0,35","0,02",4
4344,79375,4128203,UNIÃO DA VITÓRIA,PR,PARANÁ,"2,73","36,77","0,07","4,76","0,02","0,02","54,30","0,03","0,64","0,63","0,04",4
4345,79391,4128302,UNIFLOR,PR,PARANÁ,"0,97","51,77","00,00","3,09","00,00","00,00","43,83","0,06","0,06","0,23","00,00",1
4346,79413,4128401,URAÍ,PR,PARANÁ,"1,97","39,59","0,07","4,22","0,01","0,03","53,43","00,00","0,24","0,44","00,00",4
4347,79430,4128500,WENCESLAU BRAZ,PR,PARANÁ,"2,35","34,76","0,06","3,97","00,00","0,03","58,17","0,03","0,18","0,42","0,03",4
4348,79456,4128609,VERÊ,PR,PARANÁ,"1,61","54,30","0,03","2,16","00,00","0,03","41,47","00,00","0,21","0,17","0,02",1
4349,79472,4128708,VITORINO,PR,PARANÁ,"1,66","38,88","0,09","3,49","0,02","0,05","54,87","00,00","0,39","0,52","0,02",4
4350,79499,4128807,XAMBRÊ,PR,PARANÁ,"1,58","40,80","0,02","2,99","0,05","0,02","54,03","00,00","0,32","0,19","00,00",4
4351,79510,4100509,ALTÔNIA,PR,PARANÁ,"1,99","31,69","0,05","3,96","00,00","0,03","61,66","0,02","0,20","0,41","00,00",4
4352,79537,4102000,ASSIS CHATEAUBRIAND,PR,PARANÁ,"1,82","34,27","0,10","3,29","0,02","0,01","59,86","0,00","0,25","0,36","0,01",4
4353,79553,4120903,QUEDAS DO IGUAÇU,PR,PARANÁ,"1,63","40,49","0,06","1,58","0,01","0,01","55,71","0,02","0,18","0,31","0,01",4
4354,79570,4105300,CÉU AZUL,PR,PARANÁ,"2,10","23,87","0,13","2,89","00,00","0,03","70,37","0,03","0,19","0,40","00,00",4
4355,79596,4108700,GRANDES RIOS,PR,PARANÁ,"1,57","34,49","0,05","3,75","0,05","00,00","59,62","0,03","0,16","0,27","00,00",4
4356,79618,4110409,INDIANÓPOLIS,PR,PARANÁ,"1,26","37,30","00,00","4,88","00,00","0,03","56,09","00,00","00,00","0,44","00,00",4
4357,79634,4115705,MATINHOS,PR,PARANÁ,"2,43","38,97","0,06","4,86","0,03","0,04","52,66","0,01","0,41","0,51","0,03",4
4358,79650,4116703,NOVA AURORA,PR,PARANÁ,"1,39","34,65","0,05","2,91","00,00","0,01","60,42","00,00","0,32","0,25","00,00",4
4359,79677,4117206,NOVA OLÍMPIA,PR,PARANÁ,"1,23","36,33","0,03","2,44","0,03","0,03","59,60","00,00","0,08","0,24","00,00",4
4360,79693,4118907,PÉROLA,PR,PARANÁ,"1,55","38,32","0,03","3,03","0,01","00,00","56,47","00,00","0,29","0,29","0,01",4
4361,79715,4123501,SANTA HELENA,PR,PARANÁ,"1,38","38,16","0,04","1,76","0,02","0,02","58,16","0,01","0,21","0,23","0,01",4
4362,79731,4126900,TAPIRA,PR,PARANÁ,"1,24","43,39","0,11","3,41","00,00","00,00","51,57","0,03","0,08","0,17","00,00",4
4363,79758,4115002,MARILENA,PR,PARANÁ,"1,34","56,86","0,07","2,95","00,00","0,05","38,55","00,00","0,05","0,14","00,00",1
4364,79774,4108320,FRANCISCO ALVES,PR,PARANÁ,"1,01","36,84","0,04","2,38","0,02","00,00","59,35","0,02","0,13","0,20","00,00",4
4365,79790,4117222,NOVA SANTA ROSA,PR,PARANÁ,"0,96","14,84","0,05","1,49","00,00","00,00","82,20","0,02","0,10","0,34","00,00",4
4366,79812,4103057,BOA VISTA DA APARECIDA,PR,PARANÁ,"1,77","48,18","0,02","3,82","0,04","0,04","45,79","00,00","0,17","0,15","0,02",2
4367,79839,4103354,BRAGANEY,PR,PARANÁ,"1,94","45,08","0,06","2,74","00,00","00,00","49,63","0,03","0,11","0,37","0,03",3
4368,79855,4103453,CAFELÂNDIA,PR,PARANÁ,"1,98","32,12","0,07","2,80","0,02","0,03","62,42","0,02","0,31","0,22","0,01",4
4369,79871,4127858,TRÊS BARRAS DO PARANÁ,PR,PARANÁ,"1,67","42,61","0,03","2,20","00,00","0,04","53,13","00,00","0,14","0,19","00,00",4
4370,79898,4128559,VERA CRUZ DO OESTE,PR,PARANÁ,"1,02","37,90","0,04","3,36","0,06","00,00","57,02","00,00","0,29","0,33","00,00",4
4371,79910,4120358,PRANCHITA,PR,PARANÁ,"1,79","40,32","0,16","2,45","0,03","0,03","54,55","0,03","0,39","0,26","00,00",4
4372,79936,4127957,TUPÃSSI,PR,PARANÁ,"1,24","26,27","0,04","2,55","00,00","00,00","69,36","0,04","0,18","0,32","00,00",4
4373,79952,4117255,NOVA PRATA DO IGUAÇU,PR,PARANÁ,"1,46","54,05","0,09","2,00","00,00","00,00","41,83","00,00","0,23","0,34","00,00",1
4374,79979,4112751,JESUÍTAS,PR,PARANÁ,"1,96","37,67","0,10","3,53","0,03","0,03","56,21","00,00","0,17","0,28","00,00",4
4375,79995,4125357,SÃO JORGE DO PATROCÍNIO,PR,PARANÁ,"1,72","39,27","0,05","2,74","00,00","00,00","55,74","00,00","0,20","0,25","0,02",4
4376,80004,4211058,MONTE CARLO,SC,SANTA CATARINA,"1,22","51,08","0,19","4,17","00,00","00,00","42,60","00,00","0,37","0,37","00,00",1
4377,80012,4200101,ABELARDO LUZ,SC,SANTA CATARINA,"1,03","41,74","0,11","2,02","00,00","00,00","54,46","00,00","0,21","0,42","0,01",4
4378,80020,4207650,IPORÃ DO OESTE,SC,SANTA CATARINA,"2,03","29,94","0,10","7,35","00,00","0,07","58,52","00,00","1,07","0,87","0,05",4
4379,80039,4200200,AGROLÂNDIA,SC,SANTA CATARINA,"0,67","20,06","0,02","2,65","00,00","00,00","75,62","0,02","0,68","0,29","00,00",4
4380,80047,4209854,LINDÓIA DO SUL,SC,SANTA CATARINA,"1,07","33,62","0,24","5,55","00,00","0,07","58,75","00,00","0,35","0,35","00,00",4
4381,80055,4200309,AGRONÔMICA,SC,SANTA CATARINA,"0,97","17,44","0,08","3,23","00,00","00,00","77,53","00,00","0,44","0,30","00,00",4
4382,80063,4201257,APIÚNA,SC,SANTA CATARINA,"1,01","26,51","0,06","2,97","00,00","0,02","68,43","00,00","0,64","0,36","00,00",4
4383,80071,4200408,ÁGUA DOCE,SC,SANTA CATARINA,"0,65","28,87","0,16","2,59","0,02","0,02","66,72","0,05","0,49","0,39","0,05",4
4384,80080,4205159,DOUTOR PEDRINHO,SC,SANTA CATARINA,"1,36","18,85","0,08","4,68","00,00","00,00","74,17","00,00","0,74","0,08","0,04",4
4385,80098,4200507,ÁGUAS DE CHAPECÓ,SC,SANTA CATARINA,"0,66","53,57","0,08","3,16","0,05","00,00","41,79","00,00","0,27","0,42","00,00",1
4386,80101,4209151,JOSÉ BOITEUX,SC,SANTA CATARINA,"1,26","37,41","0,03","3,11","00,00","00,00","57,27","00,00","0,41","0,50","00,00",4
4387,80110,4200606,ÁGUAS MORNAS,SC,SANTA CATARINA,"1,63","25,76","0,20","7,32","0,02","0,02","62,75","00,00","1,21","1,03","0,06",4
4388,80128,4219358,VITOR MEIRELES,SC,SANTA CATARINA,"0,99","31,35","0,23","3,00","00,00","00,00","63,55","00,00","0,40","0,48","00,00",4
4389,80136,4200705,ALFREDO WAGNER,SC,SANTA CATARINA,"0,65","26,75","0,09","6,31","0,03","0,03","65,23","00,00","0,40","0,51","00,00",4
4390,80144,4218855,UNIÃO DO OESTE,SC,SANTA CATARINA,"1,26","35,44","0,10","6,28","00,00","00,00","56,25","00,00","0,19","0,48","00,00",4
4391,80152,4200804,ANCHIETA,SC,SANTA CATARINA,"1,26","44,68","0,02","2,81","00,00","00,00","50,54","00,00","0,12","0,57","00,00",4
4392,80160,4218954,URUPEMA,SC,SANTA CATARINA,"1,99","39,40","0,05","7,12","00,00","0,05","50,60","00,00","0,37","0,42","00,00",4
4393,80179,4200903,ANGELINA,SC,SANTA CATARINA,"2,08","40,00","0,09","5,38","00,00","00,00","51,17","0,02","0,57","0,66","0,02",4
4394,80187,4207759,IRACEMINHA,SC,SANTA CATARINA,"1,98","28,30","0,16","4,35","00,00","00,00","64,58","00,00","0,36","0,26","00,00",4
4395,80195,4201000,ANITA GARIBALDI,SC,SANTA CATARINA,"1,30","47,84","0,20","4,16","00,00","0,11","45,82","00,00","0,27","0,29","0,02",2
4396,80209,4218251,TIMBÓ GRANDE,SC,SANTA CATARINA,"4,03","46,66","0,07","4,95","00,00","0,05","43,88","0,05","00,00","0,33","00,00",2
4397,80217,4201109,ANITÁPOLIS,SC,SANTA CATARINA,"1,69","33,35","0,04","6,17","0,04","0,11","57,30","0,04","0,34","0,88","0,04",4
4398,80225,4200051,ABDON BATISTA,SC,SANTA CATARINA,"0,96","34,96","0,14","8,78","00,00","0,10","54,34","00,00","0,34","0,39","00,00",4
4399,80233,4201208,ANTÔNIO CARLOS,SC,SANTA CATARINA,"1,77","16,54","0,08","4,30","0,01","0,01","76,26","00,00","0,66","0,33","0,03",4
4400,80241,4215653,SANTA ROSA DO SUL,SC,SANTA CATARINA,"1,61","28,34","0,08","4,28","00,00","0,05","64,62","00,00","0,79","0,20","0,02",4
4401,80250,4201307,ARAQUARI,SC,SANTA CATARINA,"1,58","29,51","0,06","3,09","0,01","0,04","64,67","0,01","0,61","0,38","0,03",4
4402,80268,4204152,CELSO RAMOS,SC,SANTA CATARINA,"1,66","41,74","0,05","4,46","00,00","00,00","50,85","00,00","0,38","0,81","0,05",4
4403,80276,4201406,ARARANGUÁ,SC,SANTA CATARINA,"2,49","29,24","0,09","3,74","0,03","0,04","63,23","0,01","0,85","0,27","0,02",4
4404,80284,4217550,SERRA ALTA,SC,SANTA CATARINA,"1,01","34,16","0,08","3,88","00,00","00,00","59,68","0,04","0,34","0,80","00,00",4
4405,80292,4201505,ARMAZÉM,SC,SANTA CATARINA,"1,46","25,73","0,09","2,50","00,00","0,07","69,21","00,00","0,48","0,46","00,00",4
4406,80306,4204251,COCAL DO SUL,SC,SANTA CATARINA,"2,39","23,66","0,09","4,40","0,04","0,04","67,35","00,00","1,63","0,40","0,01",4
4407,80314,4201604,ARROIO TRINTA,SC,SANTA CATARINA,"1,81","24,15","0,08","5,21","00,00","00,00","67,71","00,00","0,58","0,46","00,00",4
4408,80322,4211454,NOVA ITABERABA,SC,SANTA CATARINA,"1,04","47,52","0,18","4,19","00,00","00,00","46,36","00,00","0,24","0,48","00,00",2
4409,80330,4201703,ASCURRA,SC,SANTA CATARINA,"1,48","17,61","0,04","2,01","00,00","00,00","77,89","00,00","0,67","0,30","00,00",4
4410,80349,4215679,SANTA TEREZINHA,SC,SANTA CATARINA,"0,89","29,97","0,02","3,27","00,00","00,00","64,99","00,00","0,36","0,49","0,02",4
